User.ID,ISBN,Book.Rating,One
216012,1551669293,8,1
268691,312039549,0,1
233539,60931892,0,1
167800,373286252,0,1
250709,679882219,5,1
249894,451119398,0,1
233911,61020648,0,1
170518,373191928,0,1
201017,152020764,0,1
243546,198601395,10,1
228727,055381303X,6,1
237257,451124340,0,1
248138,679729658,0,1
264678,185286981X,0,1
230522,590449737,0,1
260067,679444815,0,1
230766,140250913,0,1
226772,394589149,0,1
226545,505520044,0,1
250300,156012197,9,1
174190,60173289,0,1
199640,380804212,0,1
184299,886773725,0,1
229192,3442429439,8,1
236172,373650701,0,1
182053,312965974,0,1
167388,345351525,8,1
233911,671042475,0,1
256407,812583361,0,1
253585,62508113,10,1
252695,451179854,0,1
184265,446604801,0,1
239423,756400600,10,1
244742,590029711,0,1
213628,345304551,8,1
207246,375815015,0,1
227447,812551494,0,1
202514,446609951,6,1
213598,399149333,10,1
166685,449145751,0,1
229440,446310786,8,1
206979,155513596,0,1
179978,679843655,9,1
227176,340335017,7,1
167678,553284363,7,1
221445,61093092,0,1
196129,425098834,8,1
165319,60082070,0,1
235925,881715041X,8,1
269157,917510062,8,1
247521,380701014,0,1
214920,8401492726,9,1
182506,553271636,0,1
165262,771066937,0,1
200226,515130389,7,1
252820,446314404,5,1
179288,804900663,5,1
223530,671864173,0,1
198711,590411284,0,1
171818,014005829X,0,1
251613,200719912,0,1
225810,515136565,0,1
264031,399148027,8,1
175636,395416701,0,1
244688,312983824,0,1
185233,373262434,0,1
245963,385235585,0,1
221040,1400033349,8,1
216128,8470023896,6,1
266824,3453046552,3,1
235105,60198303,8,1
210874,345435168,0,1
212898,553155563,0,1
567,486272745,10,1
238472,553569414,0,1
235392,440211727,0,1
234623,521413230,0,1
222207,60932627,7,1
162639,778320375,0,1
220664,671568310,6,1
258690,449228746,0,1
171818,440221471,0,1
187145,140298479,0,1
264862,394587677,0,1
226117,399146245,0,1
170479,3499127911,0,1
1903,140261346,10,1
195116,067173590X,0,1
183995,836218450,10,1
176839,2070726908,0,1
165319,1401201369,0,1
198711,843105712,0,1
200226,452282152,0,1
247055,373117930,0,1
170575,373835922,0,1
197550,380813688,0,1
173684,964018500,5,1
249662,2290321214,9,1
172742,671870602,0,1
257791,553580388,0,1
172571,14600017,9,1
179739,886778506,7,1
209265,886779995,0,1
262040,5148801400,7,1
242824,051511992X,0,1
262541,451197429,7,1
231210,345446860,0,1
217121,671695185,0,1
205919,446670006,8,1
206553,3442442885,7,1
226545,373156138,0,1
212216,440221471,0,1
270713,312154305,7,1
162306,3404139518,7,1
237953,155597225X,0,1
184386,8423919102,7,1
227654,590339427,9,1
266866,330250809,0,1
246798,1864470119,8,1
201526,1853264083,8,1
233983,61000299,0,1
234554,000649840X,10,1
233911,425142825,0,1
268657,053460871X,0,1
198491,553213377,7,1
184299,312089295,0,1
229011,380820803,6,1
251613,830818847,0,1
258004,374199698,6,1
182993,743202988,0,1
234623,345426800,0,1
266865,395262844,0,1
271706,8401327504,5,1
226545,671027425,0,1
236283,1551668815,0,1
174103,385319037,0,1
254,373242034,0,1
230522,312953453,0,1
240144,312282702,0,1
264543,152164502,0,1
181687,380796104,0,1
240035,553260960,8,1
208907,452282829,0,1
184401,006001203X,0,1
242319,670032468,7,1
171134,380717018,0,1
227507,8466309233,9,1
198983,515136182,8,1
185233,440225108,0,1
245224,345370775,6,1
256270,385504209,9,1
229862,1931484449,8,1
240144,399143491,0,1
222941,451409264,7,1
216861,807070866,10,1
179399,9726952794,0,1
239554,345413350,0,1
163973,821748564,7,1
187145,679723226,9,1
237064,042513525X,0,1
244422,1577489713,1,1
268589,821769138,0,1
243700,385479565,8,1
219546,451150244,0,1
259736,751509779,0,1
214528,1852838450,0,1
243077,1887591400,8,1
246470,446393142,6,1
264054,446603708,0,1
190484,812577779,8,1
185384,896380653,0,1
261105,3804715508,10,1
167800,451210662,0,1
193131,1569472041,5,1
182993,451202821,9,1
245371,887846319,9,1
190708,345384466,0,1
257204,055324177X,0,1
240144,553575260,10,1
161455,304345350,5,1
243984,312983271,6,1
177090,394832167,0,1
224646,068480154X,0,1
277427,394706528,0,1
258424,055357695X,8,1
227447,1562470345,10,1
4275,846720639X,0,1
221732,812533054,8,1
219259,385001630,0,1
212898,451180909,0,1
213915,1853816264,0,1
240401,823003086,0,1
227176,140621091,0,1
187256,345361792,0,1
254777,60959037,8,1
248613,886775523,8,1
209339,684868911,5,1
227447,62512358,0,1
242999,449000176,0,1
166596,1887354115,0,1
249146,9727594271,0,1
224655,3442437687,8,1
226763,786884142,8,1
278418,1562764446,0,1
238781,373471602,0,1
263163,689711425,5,1
198711,307128156,0,1
196738,553229788,10,1
186362,446360945,7,1
225810,553263226,0,1
251843,553292722,10,1
166596,042513699X,0,1
206932,8476695705,8,1
241614,080410753X,0,1
178240,1558178848,0,1
217193,057120533X,8,1
164465,689834225,0,1
177110,345348036,10,1
256562,646192116,0,1
173415,345335465,0,1
166123,786928107,0,1
174216,517082543,10,1
272077,590436414,0,1
253821,142000205,0,1
243759,385316550,5,1
198831,9722330446,7,1
164795,8879830759,7,1
268330,373165994,0,1
185384,312962606,0,1
254206,445207108,10,1
174534,1558539735,0,1
199772,399150838,8,1
255092,60112514,0,1
185233,157064280X,5,1
182085,373709986,5,1
162639,1576730336,0,1
233711,446604534,0,1
259901,451526384,0,1
187410,836217241,0,1
233899,60925744,0,1
213350,486227200,0,1
219546,380766442,0,1
1281,345446860,7,1
190789,446307823,0,1
204090,812531744,0,1
232131,394718801,0,1
196077,044651506X,0,1
265313,446356573,0,1
244685,850525276,0,1
218197,3779311178,0,1
259691,037387183X,9,1
178667,451163249,5,1
216683,440972922,6,1
168387,553278274,0,1
266667,811825558,0,1
248547,140309128,7,1
181875,340733578,8,1
201042,375507930,0,1
239609,043935806X,10,1
270713,425157180,0,1
256247,586211896,0,1
252165,394281519,0,1
248718,080705626X,8,1
186570,449134377,0,1
233737,99588110,8,1
204591,380810239,7,1
254465,380758881,0,1
229672,451458354,0,1
191187,373833725,0,1
257475,840774648,10,1
179978,316571202,9,1
250405,188838719X,10,1
173679,1582342156,7,1
170634,590475053,0,1
175003,786013575,0,1
170513,385720009,0,1
198711,394837592,0,1
163973,446364703,0,1
217740,440213282,8,1
210035,440214041,0,1
248967,425147762,9,1
163319,3933067022,8,1
236340,312966091,0,1
265595,521461561,0,1
190169,8420636266,0,1
263829,425170500,8,1
163912,553575104,8,1
252865,446676438,0,1
236594,61081515,8,1
194600,140240241,0,1
205980,61020400,0,1
189835,704344017,5,1
242824,451408209,0,1
230220,140193529,10,1
232131,61031445,0,1
224435,688042171,0,1
195980,671638106,9,1
198147,972200915X,8,1
207948,99727412,7,1
232945,055356451X,0,1
197775,812545427,0,1
260944,451192303,8,1
230798,044651652X,8,1
230522,590763423,0,1
243077,679761675,8,1
250405,553473425,0,1
187333,8478082344,0,1
258534,312966091,10,1
181687,345447840,8,1
179733,380709562,0,1
220597,1551668017,7,1
242465,1580620620,10,1
208406,671519816,10,1
200978,671039555,8,1
173225,1551667479,9,1
223034,156372118,8,1
278418,763612545,0,1
271622,60004533,8,1
175886,340349840,0,1
263541,786869216,10,1
162625,189259031X,0,1
244662,037324357X,8,1
231210,373058128,0,1
221445,345327462,7,1
226745,393035670,0,1
271210,553579754,8,1
205546,312037287,0,1
241202,748702563,0,1
2276,441791131,0,1
250359,3596151740,0,1
258152,812555112,0,1
230522,60170514,0,1
192913,3462027697,7,1
197763,380724596,0,1
232131,440238560,0,1
198711,449003299,0,1
222748,440204232,0,1
209756,451410157,0,1
222716,140440410,0,1
183369,451185110,8,1
182393,1557596951,7,1
225087,62510673,0,1
230490,786705337,5,1
174914,1860498027,6,1
278418,523411529,0,1
192199,698109597,5,1
246634,316690619,8,1
261773,3426609061,0,1
225996,515134511,0,1
252820,451156609,5,1
182117,441000916,10,1
211919,811801802,10,1
242708,084317756X,0,1
276859,140367446,0,1
224108,451197747,0,1
256900,8879831526,0,1
256402,340198273,0,1
223238,486266893,0,1
190925,770427464,0,1
235475,8496246663,0,1
248718,449207757,0,1
188448,14043.0547,0,1
245827,080078412X,0,1
230522,911469079,7,1
204137,688137504,0,1
242646,312971842,0,1
209631,375753303,0,1
201641,399147128,0,1
206567,618234179,0,1
175886,373255519,0,1
212467,553583441,0,1
184401,440131855,0,1
187170,60502258,0,1
261829,345458842,0,1
230522,399140557,0,1
198711,307109321,0,1
203968,812507371,0,1
172742,380722704,8,1
265313,067946302X,0,1
234623,312926928,0,1
172030,688128971,0,1
245410,059044641X,0,1
179408,312991460,8,1
213618,553298577,0,1
191327,006312095X,0,1
189334,30104556,0,1
196261,446311774,5,1
242006,60096195,0,1
232131,385478240,0,1
170084,787947350,5,1
189835,679600493,5,1
235105,385312075,0,1
178914,1568654359,10,1
184299,380752867,6,1
245963,61099686,0,1
191575,1568654863,7,1
180815,762705299,0,1
251714,786889411,0,1
190708,345356225,0,1
244995,375701850,0,1
212898,803703635,0,1
163759,263827461,5,1
198711,671637185,0,1
224608,3548248969,0,1
241980,446364193,0,1
168307,805012478,0,1
252695,1564556786,0,1
202315,385424728,1,1
183257,140177388,0,1
4157,140059245,0,1
231857,340370238,9,1
210870,786890118,0,1
260609,60171928,8,1
241666,399149104,0,1
209756,60913304,0,1
192191,517064871,8,1
227447,440236185,0,1
241346,375406557,5,1
250379,552143774,2,1
187145,006019538X,0,1
268030,375414622,0,1
1585,446604658,6,1
2132,440235960,0,1
165138,1573225843,0,1
172030,393087832,0,1
269719,425168697,0,1
269988,515122416,0,1
243966,345340345,0,1
235282,449911446,0,1
201760,451524101,0,1
194703,073291180X,0,1
255493,805061762,0,1
249140,903141566,5,1
265972,553840096,5,1
251442,553371657,10,1
162639,764221957,0,1
183340,140265686,0,1
178950,449003795,0,1
221543,446613436,5,1
180917,553251821,0,1
269566,671899988,0,1
225810,679768106,0,1
165983,60977418,0,1
260183,312915438,0,1
182819,765304600,6,1
239584,60391626,0,1
277188,743422732,0,1
235282,684862921,0,1
235221,64400581,0,1
254068,068983585X,0,1
174304,439121957,0,1
167349,425181464,0,1
211426,380708353,0,1
214464,8804507993,0,1
254498,8838918171,6,1
213350,1857151143,0,1
235498,380603438,6,1
257204,345319958,0,1
184299,1558211691,0,1
237518,3518014277,5,1
164533,1901285006,0,1
245963,590401890,0,1
237990,425162443,8,1
206979,1877135372,0,1
269719,1560768878,0,1
162639,613271785,10,1
184055,1593910142,0,1
184299,812922751,0,1
235105,60195541,10,1
229816,8845907333,0,1
228764,1575669072,0,1
228321,078688245X,5,1
162564,671028006,0,1
189835,553527401,5,1
175003,743400577,0,1
185275,449220605,0,1
213941,671443283,0,1
261829,385335482,0,1
259118,1400034779,7,1
216683,440126894,0,1
229329,747263191,6,1
222034,446606812,10,1
201783,671023853,0,1
268603,440998050,0,1
200607,684872153,9,1
188663,345435400,0,1
264321,821765817,3,1
192707,60188731,9,1
170572,451127242,0,1
262186,1863305955,0,1
209516,1566565278,9,1
68,1853262404,0,1
260944,140103287,0,1
177228,3453164210,5,1
239143,60199652,6,1
168402,81259023,8,1
235105,590407538,0,1
278418,375808736,0,1
227447,037365023X,0,1
170077,375501347,9,1
169111,1888715006,0,1
210822,789429160,0,1
193248,945466226,10,1
252695,373708491,7,1
248356,840142321X,0,1
206231,452281881,6,1
258152,140186522,0,1
214118,865713499,0,1
221510,962825506,0,1
243328,441569595,7,1
190925,821768441,0,1
254498,8842911828,0,1
170184,446607657,0,1
199772,553245481,0,1
264031,553561618,0,1
172203,425116840,0,1
218182,159071024X,0,1
193925,61097101,7,1
203764,380721457,7,1
162762,425119653,0,1
278418,059027337X,0,1
212898,553577182,0,1
190708,671873199,0,1
181788,1555176798,9,1
239241,3596259398,0,1
190708,517065436,0,1
218568,380773805,9,1
236283,64470822,0,1
238781,671737821,0,1
253322,039304632X,10,1
232449,440203430,0,1
223210,140254544,9,1
258690,553053272,0,1
264300,140179836,0,1
3827,553574418,0,1
204167,373834799,0,1
180280,3894377178,0,1
226393,375708316,8,1
232131,749397926,0,1
165308,60562773,0,1
243966,671741136,0,1
264317,345420748,0,1
203968,843950609,0,1
177374,425171078,0,1
182987,1587610884,0,1
246304,60932813,7,1
212461,1550590820,5,1
238849,771099894,0,1
175886,450046621,0,1
225986,1858135966,0,1
276538,3499220660,0,1
220370,395083567,0,1
262998,205130607,8,1
232131,802117414,0,1
167800,084393140X,0,1
200674,316314641,0,1
267788,307021017,0,1
227447,037365006X,0,1
198065,416734222,6,1
231292,312264127,0,1
227447,671689754,0,1
254498,8881121700,0,1
174304,055325491X,0,1
3346,689710879,6,1
233240,99387913,8,1
209477,62715445,0,1
186457,345313860,0,1
169745,62518054,9,1
228998,515107867,0,1
205197,380789035,9,1
185233,373224826,5,1
254,439136350,9,1
200674,816010935,0,1
245145,8804476389,7,1
181793,9724119602,6,1
165232,373765355,0,1
253106,20442505,0,1
180032,451162803,0,1
164323,771099657,0,1
226545,1551665301,0,1
182086,373244436,0,1
239415,1567187188,9,1
251422,515068691,0,1
246247,816735727,0,1
198711,671498398,0,1
212002,3442352266,8,1
170314,8408048317,8,1
187517,671034057,0,1
246655,446608386,0,1
196738,380018179,0,1
212898,439115280,0,1
233117,61092037,0,1
237901,8508067712,8,1
215942,2877301974,0,1
270032,067942525X,0,1
176280,440473098,0,1
247958,373256159,0,1
174326,373707649,0,1
254130,449213013,10,1
215078,380804883,0,1
3594,99602806,0,1
222140,3570205622,6,1
230522,345411471,0,1
234623,486284999,0,1
173291,743442555,0,1
278681,375704965,7,1
203968,890811822,0,1
222296,786864672,7,1
173415,449148416,8,1
270006,446670642,0,1
185233,156326160X,5,1
163433,380775549,0,1
214528,441107060,0,1
261010,107487296,5,1
164828,373790910,5,1
189139,445204524,7,1
204501,425124247,6,1
208568,440228042,0,1
185233,345368959,5,1
225822,3404123689,8,1
172512,821744925,0,1
167349,812544188,0,1
163326,805055800,0,1
229741,449242846,0,1
202532,449005836,5,1
185308,571220460,5,1
252212,345446666,0,1
188398,446612545,5,1
165308,553563106,0,1
200493,142004278,0,1
180348,380899361,6,1
247055,399150560,0,1
186627,553564684,0,1
198711,373098847,0,1
198711,590978039,0,1
170837,044651974X,7,1
232131,1573226025,0,1
198711,439144906,0,1
245371,440211727,8,1
230293,812570944,0,1
220099,920792316,8,1
162639,764222805,0,1
174464,425194345,10,1
203968,312202016,0,1
245534,553575090,0,1
192262,385504209,0,1
198711,440940001,0,1
210365,345417992,0,1
198711,893752908,0,1
232424,671793489,5,1
254465,440220602,0,1
214431,970054459,10,1
215851,380820447,4,1
262780,8845215911,0,1
165232,451407040,0,1
262459,380793342,0,1
190347,374129983,0,1
261037,452011612,0,1
179718,345351525,5,1
2977,375725784,3,1
189584,385488440,0,1
251366,077108756X,8,1
267187,440439884,8,1
228764,446607134,0,1
246507,449243761,0,1
163804,786014245,0,1
278418,440167531,0,1
278418,373240406,0,1
266691,60099410,0,1
242458,553584480,0,1
198711,086625076X,0,1
182085,373257813,0,1
270713,451522753,0,1
240567,762851309,10,1
245963,440155509,0,1
240567,525943250,5,1
193560,571220460,0,1
198711,140344772,0,1
180586,380707527,0,1
199772,345335481,0,1
191724,553286285,8,1
204864,039592720X,0,1
233366,449204855,0,1
231210,449215024,0,1
264321,590477439,0,1
220867,99932903,8,1
221118,679442790,0,1
188521,684857375,0,1
183476,380792494,8,1
197319,140385606,8,1
259589,087004124X,8,1
201969,446602620,7,1
259006,929895045,10,1
278418,380708531,0,1
250764,380798921,0,1
235842,553566547,0,1
192172,033036264X,0,1
212645,671534262,9,1
240370,963582607,3,1
194636,394757521,8,1
252827,670858579,8,1
201290,61043508,0,1
213197,684832941,0,1
263733,3518016970,10,1
259035,156028778,0,1
219949,553149709,10,1
209756,671537458,6,1
264684,515110752,7,1
256072,60523794,6,1
227447,515120618,0,1
234954,679732241,0,1
240756,440242509,0,1
212628,394856244,6,1
189334,671039466,0,1
239761,3453212622,0,1
208549,446605239,8,1
255544,812502124,5,1
174140,037312225X,0,1
239063,312853254,0,1
193560,6384617,0,1
246671,055326673X,0,1
233979,0 7475 3274 5,0,1
265779,3423206004,0,1
213919,1558851348,0,1
193560,708881483,0,1
265860,451403754,0,1
247447,312980140,9,1
231237,671720317,0,1
228021,316769487,10,1
269799,689804458,9,1
232131,380730367,0,1
173616,553573314,0,1
227080,1551666987,5,1
242006,312961596,0,1
250525,345413350,8,1
223501,087113652X,6,1
269728,99100304,0,1
182085,451405366,0,1
265083,452277337,0,1
244455,1551663015,7,1
202036,345420748,2,1
241214,044651652X,8,1
162780,394890485,0,1
259114,689705913,9,1
213228,9600326428,8,1
229282,1585673781,0,1
260956,786866586,9,1
237900,60926317,0,1
208829,671739441,0,1
189334,679761799,0,1
260363,312976275,10,1
229551,373511868,0,1
249407,093425267X,0,1
231210,451179196,0,1
208671,836220668,0,1
227248,394546164,0,1
245935,1841490628,0,1
251394,709151284,0,1
173415,486266893,5,1
227814,373289812,0,1
192353,067976402X,0,1
227202,312278675,0,1
266226,1563052849,0,1
199515,345409973,9,1
190708,515102644,0,1
256402,61051098,0,1
261603,812515595,8,1
264996,534568351,8,1
226545,743436822,0,1
164675,006019619X,0,1
198721,812509234,8,1
164323,743410653,8,1
199025,140481389,10,1
245371,60984406,0,1
189973,553156128,0,1
177040,553271636,0,1
255661,067102423X,6,1
255218,380716453,0,1
183178,449205061,0,1
190925,821772139,7,1
206534,446403229,0,1
240829,380714752,8,1
163973,044921625X,6,1
162297,671738704,5,1
164465,316285706,0,1
212898,812589157,0,1
242719,812563581,8,1
254465,038531292X,10,1
217139,965301214,7,1
207246,743457358,0,1
177458,1903402794,0,1
247166,226424197,0,1
187618,374126445,0,1
251394,60977493,0,1
161348,345298349,0,1
185233,440223423,0,1
264415,971880107,3,1
235105,688142877,0,1
277187,449003800,0,1
271284,821714228,0,1
268622,61061352,0,1
165330,61057894,9,1
197816,316569321,0,1
210822,375420762,8,1
177977,515131210,8,1
165806,140244042,10,1
259378,446610038,8,1
190939,688177921,9,1
231857,6179223,0,1
226965,380729423,3,1
196077,089480829X,9,1
227836,767914767,0,1
256448,747530076,0,1
268032,067172942X,0,1
180586,1556614322,0,1
194669,671521705,0,1
278418,446604275,0,1
3757,8427109245,4,1
167761,385335881,0,1
210273,283986522,4,1
220759,375705198,7,1
225087,451173074,0,1
258152,771044925,6,1
228998,380506092,0,1
163319,3442231930,0,1
265313,449911020,0,1
228189,345391691,7,1
176613,156731354,5,1
266295,99429268,7,1
189334,812916336,0,1
196018,1568026536,0,1
177072,671793351,9,1
235105,373520093,0,1
175361,446604844,0,1
185282,517187868,9,1
242409,231110332,10,1
213851,446604801,8,1
230427,3442449979,9,1
246311,345371135,0,1
225087,440402964,0,1
268110,452259681,0,1
167349,345428137,0,1
205980,743410270,0,1
180180,802713432,0,1
171703,884963837,8,1
259260,345370805,0,1
187232,440228387,0,1
172248,263731596,0,1
242752,1558744630,9,1
247752,440225817,0,1
219008,679405135,4,1
236757,312954638,4,1
239807,440215560,9,1
221473,1550502719,0,1
245963,373087438,0,1
178181,448102161,0,1
165516,321026896,0,1
270089,767902408,0,1
229746,441008615,8,1
256849,802130208,1,1
276672,752834096,5,1
278418,448190893,0,1
177556,3770400127,0,1
196502,787947350,0,1
261662,9500706792,0,1
257033,2290313173,7,1
251140,821732099,0,1
211919,671742493,0,1
222912,2253033138,9,1
177458,1853260258,5,1
224236,679755101,0,1
223386,2226059644,0,1
251288,3404143744,6,1
203799,440092876,0,1
163804,380600129,0,1
236948,1558747060,9,1
263684,451409132,7,1
3670,345416600,9,1
236283,1570360677,10,1
239594,711915474,9,1
244736,345396936,0,1
217468,446608955,7,1
204115,671000306,7,1
190824,385721072,6,1
187760,880449901X,0,1
252007,552137030,10,1
257204,879974664,0,1
235105,877799067,0,1
261920,1551925702,8,1
268622,425183971,0,1
205735,440214041,0,1
165149,8838449287,5,1
238557,373761333,0,1
232286,875296440,7,1
278418,816709777,0,1
199538,2706700890,0,1
236283,590330977,0,1
250184,590451316,0,1
170346,27439003,8,1
196077,671660632,0,1
223154,767916069,4,1
169663,515133647,5,1
185514,345391802,0,1
225969,446607711,0,1
234281,2702400981,0,1
265889,373292805,0,1
262998,1565842588,7,1
170719,60096209,7,1
238781,385311133,0,1
205153,744572835,6,1
238864,300048599,0,1
267184,440975344,8,1
225232,99800403,8,1
3757,8422647761,6,1
230968,674639278,0,1
216012,74346475,7,1
257204,345383273,10,1
244688,451188020,0,1
213641,345297687,0,1
176465,3596270197,0,1
232758,451527550,5,1
223321,451450140,7,1
267180,743436601,0,1
228371,688105548,7,1
251918,1932205918,9,1
251140,1573440779,9,1
199928,842347380,0,1
232708,425141551,10,1
201058,321188781,9,1
172742,809458047,0,1
198699,805053034,0,1
189334,375725555,0,1
198726,380977990,0,1
199515,452266564,0,1
189227,3581660857,0,1
234623,553290266,0,1
203240,087701759X,10,1
216817,140008233,0,1
193619,1573240117,0,1
165232,373288654,0,1
218051,9722022547,7,1
201017,689821255,0,1
276746,553561618,0,1
200234,446611085,9,1
174892,380788314,0,1
189835,1558611924,5,1
162639,931580439,0,1
277711,449212602,0,1
254863,006100264X,5,1
184513,385472943,5,1
201760,451172817,7,1
244790,671024345,0,1
185233,802774474,0,1
268026,525945784,0,1
228764,380725711,0,1
207349,380818213,0,1
175271,670844527,8,1
227879,451204530,0,1
200191,553159194,7,1
198711,1893005917,0,1
228764,074346978X,0,1
191678,60932759,0,1
168245,743400275,0,1
249220,805208488,10,1
227447,345443683,0,1
183995,688033865,0,1
239148,312187106,0,1
251843,688170250,0,1
265595,140110070,0,1
264543,316626619,8,1
230522,671568175,0,1
216089,399146113,0,1
168554,140620648,6,1
276848,3442440777,0,1
180917,155072951,0,1
221777,375750223,0,1
202277,6101351,0,1
269799,312201656,9,1
251422,345320220,0,1
1535,067976402X,10,1
209163,517122707,9,1
229656,915811405,0,1
266226,399149805,0,1
263445,6176666,7,1
264321,440199069,0,1
247852,425084574,0,1
245827,812544439,0,1
198711,345318560,0,1
162882,805063897,8,1
217375,440241006,0,1
232131,345340892,0,1
262787,3423241160,0,1
189023,3499224577,0,1
259829,671042114,4,1
232131,1573241962,0,1
207499,60175818,6,1
210912,60971738,0,1
229011,60562773,0,1
182053,088404632X,0,1
196738,440218632,0,1
198621,70344116,0,1
161420,812565959,7,1
180673,515134090,9,1
225986,575400951,0,1
167471,773770429,0,1
231827,689803788,10,1
172803,671707744,0,1
181948,078948031X,0,1
174092,156027321,7,1
267635,671799568,0,1
183995,330306839,0,1
239584,312288352,0,1
242083,716740885,7,1
164533,312204779,0,1
170158,782702120699,0,1
278418,446357030,0,1
198711,394819519,0,1
204864,373262361,7,1
265524,6545718,0,1
259550,440507189,0,1
271245,373035357,0,1
240375,446532533,0,1
192203,037326237X,0,1
254899,425089037,0,1
162465,8878189189,7,1
232131,038070854X,0,1
209174,446611867,0,1
238120,399137262,0,1
249967,60972459,7,1
252695,140169881,0,1
195694,380785218,0,1
250709,679888284,5,1
161299,449006832,0,1
231430,093052313X,0,1
278418,373707924,0,1
249765,451190009,0,1
178181,130956821,0,1
246156,60976845,0,1
197000,60917016,10,1
213350,679816801,0,1
211919,804110379,0,1
256545,679442057,0,1
241268,8433961578,0,1
241666,553569031,8,1
175312,590298364,0,1
170530,778800180,8,1
177432,553271636,8,1
223721,2552175,0,1
244171,812511816,0,1
268622,64472272,0,1
232131,874774233,0,1
245827,937295019,0,1
250510,055321375X,7,1
250936,451190572,0,1
243360,553208845,7,1
268110,515124214,0,1
225986,61097853,0,1
227705,679733167,0,1
270264,449232921,8,1
160943,312021585,8,1
208406,590441647,9,1
168464,689857071,0,1
3757,8422627981,0,1
201641,373835922,0,1
193778,425154092,9,1
254465,821749927,10,1
238186,805375651,0,1
244688,1551669307,0,1
229313,440211891,0,1
251394,394719891,0,1
186527,055329752X,0,1
204591,743444515,0,1
267444,553256092,5,1
216386,385722192,7,1
263727,486241653,7,1
189835,822502828,5,1
180558,8880894536,10,1
175886,373055668,0,1
2030,62508482,10,1
164465,590956159,0,1
200650,679732241,10,1
167471,671695649,0,1
207499,805019367,0,1
211426,394800168,10,1
201350,590405942,0,1
253360,44422776,0,1
225298,3453137574,0,1
193492,1564141527,0,1
206979,836270096,0,1
229033,340684852,6,1
229501,8433920847,6,1
238526,044023512X,0,1
246823,037324214X,6,1
199352,385316577,0,1
234281,2702419836,8,1
236948,75486865,7,1
184279,451521331,8,1
189844,749315334,0,1
198711,082460178X,0,1
200674,140003065X,0,1
251394,385484011,7,1
234765,804819106,5,1
265306,441011179,0,1
174092,688177751,8,1
211344,671027360,8,1
196077,451176928,0,1
192119,515114707,8,1
195904,385314019,0,1
162155,051511605X,4,1
170575,451179250,0,1
254201,375400117,10,1
232131,140097112,0,1
212898,446363707,0,1
207341,451451686,8,1
227447,871315238,0,1
241548,671867318,0,1
177073,439420725,0,1
183740,425099636,0,1
224349,449209695,0,1
252775,140307990,5,1
190925,440236800,0,1
184299,812571916,0,1
219546,816714657,0,1
198711,448415941,0,1
247055,425142485,0,1
208415,743237188,8,1
189392,393308804,0,1
203058,486280225,0,1
262008,395257301,0,1
191187,880706929,0,1
239584,087417127X,10,1
216444,385494246,0,1
178181,451E6629225,0,1
258185,451207661,7,1
231210,373033923,0,1
174892,373263597,7,1
255092,553119362,10,1
242465,452262976,10,1
207563,525946829,0,1
245963,345351061,0,1
258913,3491960371,0,1
225763,446364800,7,1
180591,9722903438,0,1
192093,452282195,0,1
227447,373243529,0,1
203805,515132020,6,1
171118,441515495,7,1
384,875421288,0,1
233451,915811332,0,1
247201,440217563,0,1
185233,893756539,5,1
248435,806511532,7,1
270838,767902912,0,1
266056,671027387,0,1
265115,425188213,7,1
164828,380775883,4,1
182345,3492230814,0,1
207563,1573222194,0,1
261641,880450816,0,1
3757,8422635577,7,1
239175,140144811,8,1
209833,425192032,8,1
172742,671034340,0,1
189334,671243055,10,1
220278,762404132,0,1
202260,8476308582,0,1
227447,345329341,0,1
219546,553580191,0,1
221445,671864173,0,1
168387,733541453,0,1
256167,449700267,0,1
190459,1558744606,0,1
174304,786833416,8,1
235117,014025448X,0,1
174304,505524384,0,1
256407,380679914,0,1
277196,828002118,0,1
276813,8478884831,8,1
250985,3442443741,9,1
257028,1573226106,0,1
178079,312983301,10,1
245371,658009672,8,1
223721,762402008,0,1
193560,193182041,9,1
264525,446607207,1,1
208786,385336314,0,1
191575,842325417,10,1
228579,451160339,8,1
224138,042507627X,9,1
183347,452282829,8,1
176639,785811249,10,1
163759,373078811,5,1
243360,451527070,0,1
278092,8440657285,0,1
249862,675080746,0,1
193067,1930974272,0,1
277833,809015803,10,1
268330,446604801,0,1
225886,812564855,8,1
264862,743422082,8,1
183287,2290303488,8,1
204864,553278029,0,1
171118,718115422,0,1
231053,067178546X,7,1
220590,688121195,6,1
174304,446675776,6,1
224138,051508834X,0,1
230496,425132625,0,1
277187,553281089,0,1
251036,044023672X,0,1
176232,452262496,0,1
257204,451526716,0,1
214920,345362233,0,1
250691,312971885,0,1
263163,043912042X,0,1
164378,8401463335,0,1
200422,446608955,0,1
231857,552100250,0,1
251613,316988804,0,1
221318,425170349,0,1
242299,080411935X,0,1
250936,449205835,0,1
196039,61099325,7,1
260424,8836806422,8,1
231576,142000663,8,1
205473,451454723,0,1
231210,380896699,0,1
249894,136296750,7,1
210485,345378490,7,1
258185,373791054,0,1
238781,671027662,9,1
231210,804108692,0,1
173587,688108342,0,1
224249,142001430,10,1
245616,1581941285,5,1
223156,440200636,0,1
242782,055384007X,5,1
250359,449148041,0,1
226334,553561669,9,1
271448,156007479,10,1
278418,373243286,0,1
170997,440216745,0,1
197659,789435233,7,1
227702,375414517,0,1
176486,586070664,8,1
270742,871136791,10,1
241548,671445774,0,1
